-1.19926750,-0.10073114,-1.04581983,-0.01472140,0.09113980,-2.13299589,-1.07260677,-1.32354085,-0.78248299,-1.03357225,0.13688404,-0.18714516,0.13641902,0.13719786,0.20811146,-0.40940998,-1.15625025,0.04863883,-0.70520387,0.05182819,-0.04125698,-0.13950697,-0.18624687,0.15688026,-0.31704135,-1.09037128,-0.67276050,-0.06594004,-0.61637782,0.08817836,0.28125100,0.26009932
-0.74291900,-0.00199420,-0.95232893,-0.22561889,-0.11917368,-0.18840848,0.02218705,-0.04424977,0.22507111,-1.30446870,-0.97577596,0.38423585,0.68056865,-0.03501896,-0.12531056,-0.35058588,-1.48530842,0.02959625,0.03759569,0.15811577,0.07625907,0.57977097,0.18020350,-0.19669513,0.12276651,-0.01112911,-0.72026012,-0.06506961,-0.03724281,-0.57879635,-0.30270068,0.18940535
0.08593022,0.22760650,-0.07278649,0.08923874,0.38354435,0.07651551,0.00255741,-0.05396163,0.18664181,-0.00435889,-0.00255423,0.13416909,0.46390907,-1.24389869,0.36343126,0.06642133,0.09638929,-1.35138784,-0.37197932,0.83479195,0.14620439,0.61988797,0.19020193,0.12150910,-1.24086085,-0.92818401,-0.01178838,-1.25337773,-0.06553639,0.22203139,-0.11254699,0.82885731
-1.00360234,0.24229667,-1.32219782,-0.49858212,0.27970608,-0.25111166,-0.05223357,-0.05858448,-0.02189719,-1.05415741,-0.09810565,0.17664293,0.56118247,0.07746400,-0.13657310,-0.54504109,-1.67970464,-0.01950946,0.11635811,0.23073731,0.01468591,0.36608214,0.19919643,0.09482440,-0.09857164,-0.35538193,-1.46214990,-0.01598275,0.08962256,-0.63110530,-0.38225248,0.62531260
-0.29615796,0.53130617,-0.02617495,0.04410600,-1.40563195,0.40708604,0.18903260,-0.22772235,-0.16332189,0.07798086,-0.06701313,-1.04195607,-0.46834372,0.36970742,0.07857370,0.00367022,0.19331708,-0.93825469,-0.11872500,-0.93009528,0.11480612,0.15699301,-0.73271905,-0.21604330,-0.34264474,-1.13535628,-0.36268091,-0.12613056,0.53394491,0.19740540,0.38469136,0.49507941
0.18025459,-0.01788521,0.08920243,-0.00447405,-1.01121724,0.19292336,0.07197472,0.06902772,-0.19715562,-0.09448436,-1.00455077,-0.57726468,-1.41273297,0.36388972,-2.17661990,0.24865438,0.06924429,-0.12145396,0.11461004,-1.07547537,-0.52386772,0.03368679,0.10195668,-0.77725224,0.28629969,0.19919701,0.06924806,0.10506856,0.34075245,-1.22930595,0.14705036,-1.20151718
-0.11930130,0.64327406,0.00003277,-0.14429503,-0.77485777,0.01879190,1.12017341,0.17533397,1.01007944,0.23567043,-0.10085602,0.29112214,-0.30948321,-0.13709001,-0.16280142,-0.01505100,0.12285195,-0.08107166,0.31287309,-0.58543667,0.23352832,0.12170999,0.39304319,-0.12506841,-0.05012076,-0.21148271,-0.04160962,0.26553819,0.03392420,-0.03473014,0.51685037,0.01648954
-0.45999191,1.27793846,0.06031052,0.03719531,-0.28215065,1.60652527,0.18743867,1.00819679,-0.19449529,0.14988710,0.01020949,-0.13118550,0.00796519,0.05639762,-0.12415506,0.71252331,0.93881615,-0.08152029,0.44846096,-0.09577925,0.23396095,-0.11716423,-0.18553776,0.04375345,-0.03142775,-0.76467073,-0.01059692,-0.12680280,-0.19521873,-0.42103642,0.14766472,0.30166404
0.54600709,-0.51389313,0.03121436,-0.01240243,0.29950393,0.39675545,-0.65018212,0.25958728,-1.60635922,0.14646943,-0.01044451,-1.34475904,-0.02158741,0.84263949,-0.41853168,0.26617516,0.41554458,-0.02417206,0.01435805,0.13930118,-1.22727295,-0.05569148,0.29506741,-0.01693255,-0.37649821,0.63670365,0.23204644,0.32446855,0.24182299,-1.13401156,-0.24961307,0.24616697
-0.04146968,0.23881397,0.10565071,0.08475944,-1.73703243,-0.04985203,-0.15148789,-1.77698874,0.51849296,-0.14167803,-0.24577977,-0.74257880,-1.30807418,-0.17587854,-0.06248470,-1.83749815,0.18694754,0.01852059,0.00984538,-0.65538227,0.17126044,0.22640622,0.03845745,-1.50468135,0.25724091,0.20106259,0.09867551,0.01059163,0.26939658,-0.00939584,-1.42201712,0.22644809
0.27124531,-1.48940058,-0.09981444,0.20805825,0.93377663,0.05684490,-2.13023142,-0.65608305,-0.10830909,-0.37426289,0.02681683,-1.43179072,0.02227996,-0.03369666,-0.26156645,0.11328286,-0.07557052,-0.15659501,-0.12626026,0.52008625,-0.71819814,0.43853276,0.14266534,0.18115071,0.08110525,0.08307435,0.07837911,0.07393096,0.26404090,-1.03801631,-0.33529709,0.19314626
-1.28222239,-0.43178970,-1.53207728,-0.09543330,0.15341994,-0.22027877,-0.59196423,-1.60480513,0.13034326,-1.37162504,0.09302817,-0.65456862,0.09186512,0.34837589,-0.04234950,-0.38231152,0.01322724,0.16102054,0.05289996,-0.10245093,-0.24540526,0.26320929,0.06766498,0.14664715,-0.00975932,-0.38565621,-1.14095950,0.10248895,-0.13375086,-0.03838193,0.19622365,0.04722060
-1.81642593,-0.08520755,-0.10279784,0.00440763,-0.22993997,-0.98046072,0.05164005,-0.03082141,-0.65481840,-0.06210897,0.01321662,-0.08611332,0.17082713,-0.56591086,-0.17406310,-0.59638795,-2.04022729,0.00647718,0.14436244,-0.27104352,0.33973184,-0.07557078,0.08010527,0.12880182,0.20296493,-1.51202092,-0.24205974,-0.02087617,-0.90455384,-0.34396236,0.10656331,0.06420190
-0.47229832,-0.02426137,-0.05837107,0.09659603,1.22709479,-0.42732218,0.00926753,0.09682338,-0.66198946,0.06442253,-0.00054006,-0.03214170,0.40946755,-0.79038527,-0.33871313,-0.42344232,-0.42506610,0.07159588,0.07305807,0.91032392,0.35598517,-0.29395615,-0.03079651,0.60395571,-0.03644875,-1.16404949,-0.07261280,-0.10210563,-0.97353910,-0.30243979,-0.03605305,0.33571181
0.18709257,-0.80625326,0.06096822,0.29777578,0.00018984,-0.02556059,-1.28797145,0.06271931,-1.14551066,-0.21221506,0.02095080,-0.60799643,0.43063091,-0.45035593,-0.01821901,0.28091695,0.06161320,-0.28832290,-0.32260198,0.32151981,-0.76675840,0.22612881,-1.05883435,0.06543465,0.34094019,0.09027229,0.37651779,-0.57490564,0.13491351,-1.04670982,0.25397389,-0.51177533
-0.04424971,-0.30075319,-0.03179093,-0.28993652,0.14731953,-1.87299934,0.13741664,0.16678718,0.10460553,0.12703006,0.11746208,0.66067656,-0.85421431,0.05758738,0.03268774,-1.50879730,-0.57524458,0.40663414,-0.02883524,-0.67197579,0.09853060,-1.50671248,-0.59873337,-0.06972570,-0.09831960,0.05396042,-0.03890193,0.59177905,-0.43360321,0.06061781,-0.01062606,0.25612681
0.15175358,-0.25553776,-0.07347989,-0.10657774,0.75199781,-0.32909521,0.00672534,-0.04687517,0.00380876,0.02075908,0.15028679,1.68833942,0.35530392,-0.50085811,-0.05098666,-0.38343106,-0.50836888,0.39262875,0.04887148,0.37365343,0.03370468,-0.25171682,0.31229919,0.04386352,0.09110242,0.21741457,0.14963009,0.24046867,-0.77319151,-0.05681916,-0.03045676,-0.16845159
-0.16893039,0.18983079,-0.08310744,-1.30682975,-0.63060900,0.40264641,0.22924355,0.33038771,0.25506675,-0.30844308,-1.64643227,0.41011282,0.01132522,0.05865327,-0.61378752,0.49709643,0.03300186,0.17356990,0.17764579,0.37572711,-0.09317710,0.29176933,0.40220141,-0.38140849,-0.01076210,0.03704266,-1.59441457,-0.19349264,0.01541072,-0.54107836,-0.01087277,0.08025643
0.16667548,-0.18698169,0.60816753,0.46548648,-0.06570349,-0.34768696,-0.03904853,0.11069403,-0.57908293,0.53717231,0.00470430,-0.07159362,0.35459916,-0.11809288,-0.22258097,0.34749912,0.77542961,0.00155346,-0.14980498,-0.13096878,0.04777375,0.24908989,-0.87493349,-0.00573544,0.32138197,0.15076195,1.12222998,-0.15461699,-0.40441128,-0.40746171,1.02347046,-0.36941205
-0.36716809,1.29259200,-0.01529784,-0.05166510,0.77396833,0.79416266,-0.02789642,0.47515756,-0.34137748,0.08441506,0.05238445,-0.29379249,-0.29320835,0.05841084,-0.21556300,0.84009917,0.51584821,-0.10220967,0.02163084,1.04435249,0.47349445,-0.21539968,-0.19472318,0.88091840,-0.04071610,-0.94463602,-0.20258332,-0.02870306,-0.11662804,-0.15062788,0.36432744,0.78302108
-0.25789507,-0.04804497,-0.08180380,0.02821348,-0.09834308,-0.05257692,0.01261899,-0.20921931,1.44837135,-0.09408063,0.11426880,-0.45943516,-0.02253651,-0.14195816,0.89664963,-0.04770899,-0.09420315,0.64554734,-0.19131117,-0.09249474,0.54863073,0.08397494,-1.15555362,0.02394432,0.16824380,-0.02468813,-0.22025900,-1.18065446,-0.25226517,1.17181562,0.28208491,-0.34951691
0.76901738,-2.01837478,-0.01981970,-0.05537055,0.24699608,-0.92192630,-0.18393261,-0.62504392,0.14726733,-0.36685391,0.02096558,0.29239561,-0.27317289,0.24340697,0.12024909,-1.32544579,-0.43606804,0.10803865,0.02250003,-0.06107412,-0.36859097,-0.19166691,0.36676408,-0.09840796,-0.30670124,1.24891978,0.26771968,0.27258502,0.20031291,0.02772702,-0.60921552,0.44004798
